title,author,tags
Censorship reflects a society's lack of confidence in itself.,Potter Stewart,"Confidence, Censorship, Lack"
"Racism is taught in our society, it is not automatic. It is learned behavior toward persons with dissimilar physical characteristics.",Alex Haley,"Racism, Behavior, Physical"
Capital punishment is our society's recognition of the sanctity of human life.,Orrin Hatch,"Life, Punishment, Human Life"
Technology determines the possibilities of society. It doesn't matter whether you start out from a fascist state or a communist state or a free-market state.,Iain Banks,"Technology, Start, Matter"
I believe that our society is merely a reflection of what is going on inside each and every one of us.,Seal,"Reflection, Believe, I Believe That"
"Every one of us is a perfect human being, deformed by the family, the society and the culture.",Alejandro Jodorowsky,"Family, Culture, Perfect"
"A successful society is characterized by a rising living standard for its population, increasing investment in factories and basic infrastructure, and the generation of additional surplus, which is invested in generating new discoveries in science and technology.",Robert Trout,"Science, Technology, Generation"
"If we desire a society of peace, then we cannot achieve such a society through violence. If we desire a society without discrimination, then we must not discriminate against anyone in the process of building this society. If we desire a society that is democratic, then democracy must become a means as well as an end.",Bayard Rustin,"Peace, Democracy, Discrimination"
"In an open society, no idea can be above scrutiny, just as no people should be beneath dignity.",Maajid Nawaz,"Dignity, People, Open"
"I challenge us all to have the courage of our convictions to fight for a fair, justice and inclusive society.",Opal Tometi,"Courage, Justice, Fight"
The best kind of art or writing holds up a mirror to society.,Liam Cunningham,"Best, Art, Mirror"
"In a liquid modern life there are no permanent bonds, and any that we take up for a time must be tied loosely so that they can be untied again, as quickly and as effortlessly as possible, when circumstances change - as they surely will in our liquid modern society, over and over again.",Zygmunt Bauman,"Life, Change, Time"
"But in the end, in the end one is alone. We are all of us alone. I mean I'm told these days we have to consider ourselves as being in society... but in the end one knows one is alone, that one lives at the heart of a solitude.",Harold Bloom,"Alone, Heart, Solitude"
"Most dystopian, classic and contemporary, paints a future world that puts a twist on present society - a future world that could plausibly happen.",Lauren DeStefano,"Future, World, Present"
The entertainment industry is vast and is a reflection of the society we live in.,Karrine Steffans,"Reflection, Entertainment, Live"
"I loved clinical practice, but in public health, you can impact more than one person at a time. The whole society is your patient.",Tom Frieden,"Health, Time, Your"
"I believe that every American should have stable, dignified housing; health care; education - that the most very basic needs to sustain modern life should be guaranteed in a moral society.",Alexandria Ocasio-Cortez,"Life, Education, Health"
