title,author,tags
The meaning of peace is the absence of opposition to socialism.,Karl Marx,"Socialism, Meaning, Meaning Of"
"I come into the peace of wild things who do not tax their lives with forethought of grief... For a time I rest in the grace of the world, and am free.",Wendell Berry,"History, Time, Grace"
"Instead of a man of peace and love, I have become a man of violence and revenge.",Hiawatha,"Love, Man, Revenge"
"Whatever we are waiting for - peace of mind, contentment, grace, the inner awareness of simple abundance - it will surely come to us, but only when we are ready to receive it with an open and grateful heart.",Sarah Ban Breathnach,"Thankful, Waiting, Heart"
"Not one of us can rest, be happy, be at home, be at peace with ourselves, until we end hatred and division.",John Lewis,"Home, Rest, End"
I do believe in God. But you won't find me visiting temples every now and then. I believe in self-realization. Peace of mind matters a lot to me. What's the point in doing something just for the sake of it? I'd rather do something I like doing as long as I'm being true to myself.,Virat Kohli,"God, Myself, Mind"
Love and peace of mind do protect us. They allow us to overcome the problems that life hands us. They teach us to survive... to live now... to have the courage to confront each day.,Bernie Siegel,"Life, Love, Courage"
"We live in a diverse society - in fact, a diverse world - and we must learn to live in peace and with respect for each other.",Stan Lee,"Society, Respect, World"
"Try to keep your soul always in peace and quiet, always ready for whatever our Lord may wish to work in you. It is certainly a higher virtue of the soul, and a greater grace, to be able to enjoy the Lord in different times and different places than in only one.",Saint Ignatius,"Work, Always, Your"
My parents wished peace upon their firstborn child.,Shalom Harlow,"Parents, Child, Wished"
Sometimes you can find peace of mind by transferring yourself to different situations. They're just reminders to stay... calm.,Yves Behar,"Mind, Yourself, Calm"
"I speak not for myself but for those without voice... those who have fought for their rights... their right to live in peace, their right to be treated with dignity, their right to equality of opportunity, their right to be educated.",Malala Yousafzai,"Equality, Myself, Opportunity"
"The opposite of war is not peace, it's creation.",Jonathan Larson,"War, Creation, Opposite"
"So many mouths can get fed, so many minds can be nourished, if India and Pakistan resolve the Kashmir issue through a Kashmiri-owned, Kashmiri-led peace process.",Shahid Afridi,"Kashmir, Process, Pakistan"
Having a mind that is open to everything and attached to nothing seems to me to be one of the most basic principles that you can adopt to contribute to individual and world peace.,Wayne Dyer,"Mind, World, Me"
To be prepared for war is one of the most effective means of preserving peace.,George Washington,"War, Be Prepared, Most"
"I'm literally fighting for the equality of every man, woman and child regardless of race, religion, color, creed, and sexual orientation and here to spread a message of peace, love, and positivity.",Logic,"Love, Equality, Religion"
"I am grateful for the opportunities I have been given to participate in that work as a representative of my country, Canada, whose people have, I think, shown their devotion to peace.",Lester B. Pearson,"Work, I Am, Grateful"
"Be at peace with your own soul, then heaven and earth will be at peace with you.",Isaac of Nineveh,"Your, Soul, Will"
"Peace, unity, love, and nonviolence should be our rallying cry and the catalyst for change in our nation.",Tony Evans,"Love, Change, Unity"
Winning the peace is harder than winning the war.,Xavier Becerra,"War, Winning, Harder"
"As an artist I come to sing, but as a citizen, I will always speak for peace, and no one can silence me in this.",Paul Robeson,"Always, Silence, Me"
Negative emotions like hatred destroy our peace of mind.,Matthieu Ricard,"Mind, Peace Of Mind, Emotions"
"Mother's love is peace. It need not be acquired, it need not be deserved.",Erich Fromm,"Love, Mother's Day, Love Is"
"Forgiveness is not always easy. At times, it feels more painful than the wound we suffered, to forgive the one that inflicted it. And yet, there is no peace without forgiveness.",Marianne Williamson,"Forgiveness, Always, Easy"
"Smiling is very important. If we are not able to smile, then the world will not have peace. It is not by going out for a demonstration against nuclear missiles that we can bring about peace. It is with our capacity of smiling, breathing, and being peace that we can make peace.",Thich Nhat Hanh,"Smile, World, Will"
"God bless Africa, Guard her people, Guide her leaders, And give her peace.",Trevor Huddleston,"God, People, Africa"
"Today it is time for every child to have a right to life, right to freedom, right to health, right to education, safety, the right to dignity, right to equality, and right to peace.",Kailash Satyarthi,"Life, Education, Health"
"In Italy, for 30 years under the Borgias, they had warfare, terror, murder and bloodshed, but they produced Michelangelo, Leonardo da Vinci and the Renaissance. In Switzerland they had brotherly love, they had 500 years of democracy and peace - and what did that produce? The cuckoo clock.",Graham Greene,"Love, Democracy, Clock"
"For capitalism, war and peace are business and nothing but business.",Karl Liebknecht,"Business, War, Capitalism"
I took a speed-reading course and read War and Peace in twenty minutes. It involves Russia.,Woody Allen,"War, Russia, Course"
"Let me just say: Peace to you, if you're willing to fight for it.",Fred Hampton,"Fight, Me, Willing"
The European Union is the world's most successful invention for advancing peace.,John Bruton,"World, European Union, Invention"
Respect for the rights of others means peace.,Benito Juarez,"Respect, Others, Rights"
Peace is a fragile thing. It takes courage to secure it. It takes wisdom to maintain it.,Jenny Shipley,"Wisdom, Courage, Fragile"
"The Universal Zulu Nation stands to acknowledge wisdom, understanding, freedom, justice, and equality, peace, unity, love, and having fun, work, overcoming the negative through the positive, science, mathematics, faith, facts, and the wonders of God, whether we call him Allah, Jehovah, Yahweh, or Jah.",Afrika Bambaataa,"Positive, Love, Wisdom"
"We leave as we came and, god willing, as we shall return, with peace, and hope for all mankind.",Gene Cernan,"God, Hope, Leave"
"If I were asked to name the chief benefit of the house, I should say: the house shelters day-dreaming, the house protects the dreamer, the house allows one to dream in peace.",Gaston Bachelard,"Home, Name, Dream"
"There can be no vulnerability without risk; there can be no community without vulnerability; there can be no peace, and ultimately no life, without community.",M. Scott Peck,"Life, Community, Risk"
"Peace rules the day, where reason rules the mind.",Wilkie Collins,"Day, Mind, Rules"
If you want peace work for justice.,Pope Paul VI,"Work, Justice, Want"
"If we desire a society of peace, then we cannot achieve such a society through violence. If we desire a society without discrimination, then we must not discriminate against anyone in the process of building this society. If we desire a society that is democratic, then democracy must become a means as well as an end.",Bayard Rustin,"Society, Democracy, Discrimination"
"Life is wonderful beautiful journey. Every episode of my life is like a dream, and I am at peace and happy with what life has given me.",Laura Harring,"Life, Beautiful, Journey"
"In whosever presence you find peace of mind, devoid of fear, only that person can be your guru.",Ilaiyaraaja,"Fear, Your, Mind"
"Revenge, lust, ambition, pride, and self-will are too often exalted as the gods of man's idolatry; while holiness, peace, contentment, and humility are viewed as unworthy of a serious thought.",Charles Spurgeon,"Man, Revenge, Humility"
"Never continue in a job you don't enjoy. If you're happy in what you're doing, you'll like yourself, you'll have inner peace. And if you have that, along with physical health, you will have had more success than you could possibly have imagined.",Johnny Carson,"Success, Work, Health"
"We believe in peace and peaceful development, not only for ourselves but for people all over the world.",Lal Bahadur Shastri,"Believe, World, People"
"Problems or successes, they all are the results of our own actions. Karma. The philosophy of action is that no one else is the giver of peace or happiness. One's own karma, one's own actions are responsible to come to bring either happiness or success or whatever.",Maharishi Mahesh Yogi,"Happiness, Success, Problems"
"Be at war with your vices, at peace with your neighbors, and let every new year find you a better man.",Benjamin Franklin,"War, New Year's, Man"
"One thing you get from me is peace, love, and positivity.",Logic,"Love, Me, One Thing"
